sample	chr_1p	chr_1q	chr_2p	chr_2q	chr_3p	chr_3q	chr_4p	chr_4q	chr_5p	chr_5q	chr_6p	chr_6q	chr_7p	chr_7q	chr_8p	chr_8q	chr_9p	chr_9q	chr_10p	chr_10q	chr_11p	chr_11q	chr_12p	chr_12q	chr_13q	chr_14q	chr_15q	chr_16p	chr_16q	chr_17p	chr_17q	chr_18p	chr_18q	chr_19p	chr_19q	chr_20p	chr_20q	chr_21q	chr_22q
MMRF_2642_1_BM	0	0.834941050375134	0	0	0.9367631296891746	0.9367631296891746	0	0	0.8906752411575561	0.8906752411575561	0	0	0	0	0	0	1.8499464094319398	1.8499464094319398	0	0	0	0	0	-0.8703108252947481	-0.857449088960343	0	0.8863879957127545	0	0	0	0	0	0	0.7481243301178991	0.7481243301178991	0	0	0	0
MMRF_2643_1_BM	0.112540192926045	0.112540192926045	0.6623794212218649	0	0	0	0	0	0	-0.30868167202572344	0	0	0	0	0	-0.885316184351554	0	0	0	0.39871382636655944	0	0.4555198285101822	0	0	-1	0.1157556270096463	0.12861736334405144	0	-0.8553054662379421	0	0	0	0	-0.21543408360128619	-0.21543408360128619	-0.18863879957127544	-0.18863879957127544	0	-0.630225080385852
MMRF_2646_1_BM	-0.6848874598070739	0	0	0	0	0	0	0	0.7181136120042872	0.7181136120042872	0	0	0	0	0	0	0.6827438370846731	0.6827438370846731	0	0	0	0	0	0	0	0	0.7031082529474812	0	0	0	0	0	0	0.5359056806002144	0.5359056806002144	0	0	0	0
MMRF_2647_1_BM	0	0	0	0	0	0	0.135048231511254	0.135048231511254	0	0	0	-1.0289389067524115	0	0	-0.38370846730975344	0	0	0	0	0	0	0	0	0	-1.030010718113612	-1.0332261521972133	0.4180064308681672	-0.12968917470525188	-0.12968917470525188	-0.9785637727759914	0	0	0	-0.11361200428724544	-0.11361200428724544	0	0	0	0
MMRF_2650_1_BM	0	0.5916398713826366	0	0	0	0	0	0	0	0	-0.1339764201500536	-0.1339764201500536	0	0	0	0	-0.14255091103965703	0.24222936763129688	0	0	0	0	0	0	-0.9796355841371919	0	0	0	-0.9196141479099678	0	0	-0.18113612004287247	-0.18113612004287247	0	0	0	0	0	0
MMRF_2651_1_BM	0	0.9421221864951768	0.4983922829581994	0	0	0	-0.9292604501607716	0	0	0	0	-1.015005359056806	-0.3719185423365487	0	-1.0342979635584135	-1.0342979635584135	0	0	0	0	0	0	0	0	-1.0471596998928188	-1.0396570203644158	0.33869239013933544	0	-1.0075026795284028	0	0	0	0	0	0	0	-1.037513397642015	0.22722400857449088	0
MMRF_2652_1_BM	0.06966773847802786	1.0332261521972133	0	0	0	0	0	0	0	0	0	0	0	0	-1.0171489817792068	0	0	0	0	0	-1.0107181136120043	0	-0.9903536977491961	-0.9903536977491961	-0.9946409431939979	-1.0010718113612005	0	-1.0439442658092175	-1.0439442658092175	0	0	0	0	-0.1832797427652733	-0.1832797427652733	-0.9496248660235798	0	0	-1.0718113612004287
MMRF_2654_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.6655948553054662	0	0	0	0	0	0	0	0	0	-0.7588424437299035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2655_1_BM	-1.060021436227224	-0.36763129689174706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0396570203644158	-1.0235798499464093	-0.12968917470525188	-1.0632368703108253	-1.0632368703108253	-0.20364415862808144	-0.20364415862808144	0	0	-0.2583065380493033	-0.2583065380493033	-0.12218649517684887	-0.12218649517684887	-0.127545551982851	-1.144694533762058
MMRF_2659_1_BM	1.3258306538049303	2.157556270096463	0	0	0	0	-0.8585209003215434	-0.8585209003215434	-0.6270096463022508	-0.6270096463022508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8381564844587353	1.0514469453376205	1.7491961414790995	0.9110396570203644	-0.15434083601286172	0	0	0	-0.1382636655948553	-0.1382636655948553	0	0	0	0
MMRF_2660_1_BM	0	0	0	0	0.864951768488746	0.864951768488746	0	0	0	0	0	0.24008574490889603	0.8595927116827439	0.8595927116827439	-0.8145766345123258	0.1682743837084673	0.8692390139335477	0.8692390139335477	0	0	0	0	0	0	-0.15969989281886388	0	1.1586280814576633	0	0	0	0	0	0	0.7395498392282958	0	0	0	0	0
MMRF_2664_1_BM	0	0	0	0	0.8799571275455519	0.8799571275455519	0	0.864951768488746	0.877813504823151	0.877813504823151	0	-0.9506966773847803	0.885316184351554	0.885316184351554	0	0	0	0	0	0	0.9185423365487674	0.9185423365487674	0	0	0	0	1.1232583065380493	0	0	0	0	0	0	0.6977491961414791	0.6977491961414791	0	0	0	-0.11039657020364414
MMRF_2665_1_BM	0	0.6505894962486601	0	0	0.8231511254019293	0.8231511254019293	0	0	0.8306538049303323	0.8306538049303323	0	0	0	0	0	0	0.8081457663451233	0.8081457663451233	0	0	0.8102893890675241	0.8102893890675241	0	0	0	0	0.8231511254019293	0	0	0	0	0	0	0.6655948553054662	0	0	0	0	0
MMRF_2666_1_BM	0	0	0	0	0.9431939978563773	0.9431939978563773	0	0	0	0	0.7545551982851018	0.7545551982851018	0	0	0	0	0.9142550911039656	0.9142550911039656	0	0	0	0	-0.3515541264737406	0	-0.9389067524115755	0	0.9292604501607716	0	0	0	0	0	0	0.8070739549839228	0.8070739549839228	0	0	0	0
MMRF_2667_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.037513397642015	0	0	0	0	0	0	0	0	-0.1414790996784566	-0.1414790996784566	0	0	0	0
MMRF_2669_1_BM	0	0.7256162915326902	0	0	0	0	-0.2733118971061093	-0.2733118971061093	0	0	0	0	0	0	-0.40514469453376206	-0.40514469453376206	0	0	0	0	0	0	-0.7566988210075026	-0.7566988210075026	-0.7545551982851018	-0.7566988210075026	0	0	0	0.12647374062165057	0.12647374062165057	0	0	-0.13076098606645228	-0.13076098606645228	0	0	0	0
MMRF_2670_1_BM	0	0	0	0	0.977491961414791	0.977491961414791	0	0	0	0	0	0	0.9410503751339764	0.9410503751339764	0	0	0	0	0	0	0	0	0	0	0	0	1.0139335476956055	0	0	0	0	-0.24008574490889603	0	0.8177920685959271	0.8177920685959271	0	0	0	0
MMRF_2671_1_BM	-0.9732047159699893	-0.16720257234726688	-0.16934619506966772	-0.16934619506966772	0	0	-0.1489817792068596	-0.1489817792068596	0	0	-0.18863879957127544	-0.18863879957127544	-0.48445873526259375	-0.48445873526259375	-0.5455519828510182	0	-0.46945337620578775	-0.46945337620578775	0.15862808145766344	-0.06109324758842444	0.11361200428724544	0.11361200428724544	-0.3708467309753483	-0.3708467309753483	0	-0.9839228295819935	0	0	0	-0.9721329046087889	0	0.14255091103965703	0.14255091103965703	0	0	-0.9614147909967845	-0.9614147909967845	-0.1682743837084673	0
MMRF_2675_1_BM	0	0	0	0	1.0493033226152197	1.0493033226152197	0	0	1.0557341907824223	1.0557341907824223	0	0	0	0	0	0	1.065380493033226	1.065380493033226	0	0	2.0214362272240085	2.0214362272240085	0	0	0	0	1.7663451232583063	0	0	-0.32690246516613075	0	0	0	0.8092175777063236	0.8092175777063236	0	0	1.0160771704180063	-0.1414790996784566
MMRF_2676_1_BM	-0.9314040728831725	1.1254019292604502	0	0	0	0	0	0	0	0	0	-0.9989281886387996	0	0	0	0	0	0.9335476956055734	0	0	0	0	0	0	-1.0010718113612005	-0.9946409431939979	0	-1.0192926045016075	-1.0192926045016075	0	0	0	0	0	0	0	0	-0.5294748124330118	0
MMRF_2677_1_BM	0	0	0	0	1.0214362272240085	1.0214362272240085	0	0	1.0085744908896033	1.0085744908896033	0	-1.0107181136120043	0	0	0	0	0.9571275455519828	0.9571275455519828	0	0	1.0192926045016075	1.0192926045016075	0	0	0	0	1.0493033226152197	0	0	0	0	0	0	1.022508038585209	1.022508038585209	0	0	0	-0.5487674169346195
MMRF_2678_1_BM	0	0	0	0	0.907824222936763	0.907824222936763	0	0	0.9657020364415863	0.9657020364415863	0.8285101822079314	0.8285101822079314	0	0.5487674169346195	-0.9110396570203644	0	0.9196141479099678	0.9196141479099678	0	0	0.8724544480171489	0.8724544480171489	0	0	-0.5498392282958199	0	1.7738478027867095	0	0	0	0	0	0	0.6945337620578778	0.6945337620578778	0	0	1.639871382636656	-0.15434083601286172
MMRF_2679_1_BM	0.5166130760986066	0.5166130760986066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9303322615219721	-0.9367631296891746	0	0	-0.9389067524115755	0	0	0	0	0	0	0	0	-0.9399785637727759	0
MMRF_2680_1_BM	-0.16934619506966772	0	0.16720257234726688	0.16720257234726688	1.0321543408360128	1.0321543408360128	0	0	1.080385852090032	1.080385852090032	0	-0.157556270096463	0	0	-0.28938906752411575	0	1.4919614147909965	1.3108252947481243	0	0	1.0139335476956055	1.0139335476956055	0	0	0	0	2.0096463022508035	-0.17041800643086816	-0.17041800643086816	-0.17470525187566988	-0.17470525187566988	0	0	0.5455519828510182	0.5455519828510182	0	0	0	-0.2572347266881029
MMRF_2681_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1082529474812433	-0.1082529474812433	-0.9796355841371919	0	-1.0192926045016075	-0.6763129689174705	0	-0.11146838156484458	-0.11146838156484458	0	0	0	0	-0.18971061093247588	-0.18971061093247588	0	0	0	-0.17041800643086816
MMRF_2682_1_BM	0	0.7609860664523043	-0.17041800643086816	-0.17041800643086816	-0.2090032154340836	-0.2090032154340836	-0.13719185423365488	-0.13719185423365488	-0.12647374062165057	-0.12647374062165057	0	0	-0.15862808145766344	-0.15862808145766344	-0.112540192926045	-0.112540192926045	0	0	0	0	-0.15112540192926044	-0.15112540192926044	-0.8542336548767417	-0.135048231511254	-0.9581993569131833	-0.6098606645230439	0	0	0	0	0	-0.1489817792068596	-0.1489817792068596	-0.14469453376205788	-0.14469453376205788	0	0	-0.1682743837084673	-0.12647374062165057
MMRF_2685_1_BM	0	0.9464094319399785	0	0	0	0	0	0	0	0	0.9196141479099678	0	0	0	-0.572347266881029	0	0.969989281886388	0.969989281886388	0	0	0	0	0	0	0	0	0	0	0	-0.7341907824222937	0	0	0	1.6012861736334405	0.5273311897106109	-0.7534833869239013	-0.11897106109324758	0	0
MMRF_2688_1_BM	-0.11682743837084672	0	0	0	0.1339764201500536	0.1339764201500536	1.080385852090032	1.080385852090032	1.0964630225080385	1.0964630225080385	0	0	0.9903536977491961	0.9903536977491961	0	0	2.067524115755627	2.067524115755627	0	0	1.0321543408360128	1.0321543408360128	0	0	-0.2765273311897106	0	1.0096463022508038	-0.11039657020364414	-0.579849946409432	0	0	0	0	0.7738478027867095	0.7738478027867095	0	0	1.0460878885316183	-0.1489817792068596
MMRF_2689_1_BM	0	0	0	0	0.984994640943194	0.984994640943194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.020364415862808	0	0.9464094319399785	0	0	0	0	0	0	-0.1339764201500536	-0.1339764201500536	0	0	0	-0.9689174705251875
MMRF_2690_1_BM	0.157556270096463	0.157556270096463	0	0	0	0	0	0	0	0	0.16934619506966772	-0.04823151125401929	0	0	0	0	0	0	0	0	0	0.7256162915326902	0	0	-0.7695605573419078	0	0.7374062165058949	0	0	0	0	0	0	-0.12647374062165057	-0.12647374062165057	0	0	0	0
MMRF_2691_1_BM	0	0	0	0	0.6580921757770631	0.6580921757770631	0.6570203644158628	0.6570203644158628	0.722400857449089	0.15005359056806003	0	-0.4340836012861736	0.6012861736334405	0	-0.135048231511254	0.3440514469453376	1.3386923901393355	1.3386923901393355	0	0	0.645230439442658	0.645230439442658	0	0	0	0	0.6505894962486601	-0.1382636655948553	-0.1382636655948553	-0.4115755627009646	0	0	0	0.5080385852090031	0.5080385852090031	0	0	0.6623794212218649	0.547695605573419
MMRF_2692_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.165058949624866	-0.165058949624866	-0.15648445873526257	-0.15648445873526257	0	0	-0.2797427652733119	-0.2797427652733119	0	0	0	-0.22079314040728829
MMRF_2694_1_BM	0	0.9817792068595927	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.012861736334405	-1.0160771704180063	0	0	0	0	0	0	0	-1.0085744908896033	0	0	0	0	0	0	0	0	-0.14040728831725616	-0.14040728831725616	0	0	0	0
MMRF_2695_1_BM	0	0.9324758842443729	0	0	0.40621650589496244	0.40621650589496244	0	0	0	0	0	0	1.0139335476956055	1.0139335476956055	-0.8263665594855305	0	0.915326902465166	0.915326902465166	0	0	0	0	0	0	-1.0021436227224008	0	0.9603429796355841	-0.13183279742765272	-0.27116827438370844	0	0	0	1.0075026795284028	0.7352625937834941	0.7352625937834941	-0.8703108252947481	0	0.9271168274383708	-0.11468381564844586
MMRF_2696_1_BM	0	0	0	0	1.060021436227224	1.060021436227224	0	0	2.171489817792068	2.171489817792068	0	0	0.9882100750267953	0.9882100750267953	-0.10718113612004287	0	2.087888531618435	2.087888531618435	1.0010718113612005	1.0010718113612005	0.9314040728831725	0.9314040728831725	0	0	-0.9871382636655949	0	2	0	0	-0.15326902465166128	-0.15326902465166128	0	0	0.7620578778135048	0.7620578778135048	0	0	1.0418006430868167	-0.2015005359056806
MMRF_2698_1_BM	0	0	0.6409431939978563	0	0.6291532690246516	0.6291532690246516	0	0	0.48445873526259375	0	0	-0.7106109324758842	0.660235798499464	0.660235798499464	-0.7867095391211146	0	0.742765273311897	0.6195069667738478	0	0	0	1.4169346195069668	-0.7545551982851018	0	0.24008574490889603	-0.6763129689174705	0.7406216505894961	-0.12004287245444802	-0.8167202572347266	-0.2240085744908896	0	0	0	0.4008574490889603	0.4008574490889603	0	0	0.6913183279742765	-0.11789924973204716
MMRF_2699_1_BM	0	0	0	0	0.962486602357985	0.962486602357985	0	0	0	0	0.885316184351554	0.885316184351554	0	0	0.9410503751339764	0.9410503751339764	1.6334405144694533	1.6334405144694533	0	0	1.8488745980707395	1.8488745980707395	0	0	0	0	1.8295819935691318	0	0	-0.10718113612004287	-0.10718113612004287	0	0	0.7695605573419078	0.7695605573419078	0	0	0	-0.13612004287245444
MMRF_2700_1_BM	0	0.9528403001071811	0.947481243301179	0.947481243301179	0	0.8628081457663451	-0.12004287245444802	0	0.7438370846730974	0.7438370846730974	0.780278670953912	-0.9163987138263665	0.28188638799571275	0.28188638799571275	0	0	0.9464094319399785	0.9464094319399785	0	0	0.9914255091103965	0.9914255091103965	0	0	-0.11789924973204716	0	1.7245444801714898	-0.15862808145766344	-0.15862808145766344	-0.3258306538049303	0.48231511254019294	0.9399785637727759	0.9399785637727759	0.7406216505894961	0.7406216505894961	0	0	0	-0.20042872454448016
MMRF_2701_1_BM	0	0	0	0	0	0	0	0	0	0	0	-0.9131832797427653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2702_1_BM	0	0	0	0	0	0	0	0	0.5380493033226152	0.5380493033226152	0	0	0.5359056806002144	0.5359056806002144	0	0	0.587352625937835	0.4780278670953912	0	0	0	0	0	0	0	0.21007502679528403	0	0	0	0.41693461950696675	0.41693461950696675	0.5348338692390139	0.5348338692390139	0.32690246516613075	0.32690246516613075	0	0	0	0
MMRF_2703_1_BM	0	0	0	0	1.0192926045016075	1.0192926045016075	0.922829581993569	0.922829581993569	1.0171489817792068	1.0171489817792068	0	0	1.0900321543408358	1.0900321543408358	0	0	0.9764201500535905	0.9764201500535905	0	0	0	0	0	0	0	0	0.9871382636655949	0	0	0.8703108252947481	0.8703108252947481	1.0192926045016075	1.0192926045016075	0.787781350482315	0.787781350482315	0	0	0.9967845659163987	-0.12861736334405144
MMRF_2704_1_BM	0	0	-0.1382636655948553	-0.1382636655948553	-0.12540192926045016	-0.12540192926045016	-0.15434083601286172	-0.15434083601286172	-0.16934619506966772	-0.16934619506966772	-0.13933547695605572	-0.13933547695605572	-0.16291532690246516	-0.16291532690246516	-0.1339764201500536	-0.1339764201500536	-0.14469453376205788	-0.14469453376205788	-0.112540192926045	-0.112540192926045	-0.15969989281886388	-0.15969989281886388	-0.1382636655948553	-0.1382636655948553	-0.9689174705251875	-0.1414790996784566	-0.12218649517684887	-0.10932475884244372	-0.10932475884244372	-0.1639871382636656	-0.1639871382636656	0	0	-0.19078242229367628	-0.19078242229367628	-0.11468381564844586	-0.11468381564844586	-0.13076098606645228	-0.15112540192926044
MMRF_2705_1_BM	0	0	0	0	0.9431939978563773	0.9431939978563773	0	0.4072883172561629	0.5123258306538049	0.20042872454448016	0.43086816720257237	-0.3933547695605573	0	0	0	0	1.7245444801714898	1.7245444801714898	0	0	0.9217577706323686	0.9217577706323686	0	0	0	0	0.8992497320471596	0.28510182207931406	0	-0.907824222936763	0	1.7009646302250803	1.7009646302250803	0.7470525187566988	0.7470525187566988	0	0	0.9485530546623794	-0.12968917470525188
MMRF_2706_1_BM	0.157556270096463	2.1543408360128615	0	0	0.20471596998928188	0.20471596998928188	0.12004287245444802	0.12004287245444802	0.13933547695605572	0.13933547695605572	0	-0.8821007502679528	0.12004287245444802	0.12004287245444802	0	0	0	0	0	0	0.112540192926045	0.112540192926045	-0.9099678456591639	0	-0.9657020364415863	0	0	0	0	0	0	0.15541264737406216	0.15541264737406216	0	0	-1.012861736334405	0	0.112540192926045	-1.0846730975348338
MMRF_2707_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8306538049303323	0.8306538049303323	0	0	0	0	0	-0.12111468381564844	-0.12111468381564844	-0.11039657020364414	-0.11039657020364414	0	0	-0.16613076098606644	-0.16613076098606644	0	0	0	-0.127545551982851
MMRF_2708_1_BM	0.780278670953912	0.780278670953912	0	0	0	0	-0.112540192926045	-0.112540192926045	0	0	0	0	0.7920685959271168	0.7920685959271168	0	0	0.7984994640943194	0.7984994640943194	0	0	-0.9946409431939979	-0.11897106109324758	-0.1157556270096463	-0.1157556270096463	-1.0085744908896033	-0.12004287245444802	0	-0.14683815648445875	-0.14683815648445875	-0.1639871382636656	-0.1639871382636656	0	0	0.39871382636655944	-0.1939978563772776	-0.11468381564844586	-0.11468381564844586	-0.11468381564844586	-0.15862808145766344
MMRF_2709_1_BM	0	0	0	0	0.6538049303322615	0.6538049303322615	0	0	0.7963558413719185	0.7963558413719185	0	0	0.7481243301178991	0.7481243301178991	0	0	0.7256162915326902	0.7256162915326902	0	0.38049303322615213	0.7159699892818864	0.7159699892818864	-0.17470525187566988	-0.17470525187566988	-0.842443729903537	0	1.5112540192926043	-0.1232583065380493	-0.1232583065380493	-0.157556270096463	-0.157556270096463	0	0	0.547695605573419	0.547695605573419	0	0	0	-0.16934619506966772
MMRF_2714_1_BM	0	0	0.5980707395498392	0.5980707395498392	1.3665594855305465	1.3665594855305465	0	0	0.6430868167202571	0.6430868167202571	0.6098606645230439	0.6098606645230439	0	0	0	0	0.6430868167202571	0.6430868167202571	-0.12433011789924973	-0.12433011789924973	1.3890675241157555	1.3890675241157555	0	0	0.6430868167202571	0	1.3547695605573418	-0.1682743837084673	-0.1682743837084673	-0.1639871382636656	-0.1639871382636656	1.4983922829581993	0.3365487674169346	0.9828510182207931	0.9828510182207931	0.45873526259378344	-0.15434083601286172	1.420150053590568	-0.21864951768488744
MMRF_2715_1_BM	0	0	0	0	0	0	0.1382636655948553	0.1382636655948553	0	-0.9442658092175776	0	-0.9753483386923901	0.9506966773847803	0	-0.9828510182207931	0	0	0	0	0	0	0	0	0	-0.9421221864951768	0	0.885316184351554	0	0	-0.9528403001071811	0	0	0	-0.15969989281886388	-0.15969989281886388	0	0	0	-0.11897106109324758
MMRF_2716_1_BM	0.9131832797427653	0.9131832797427653	0.9088960342979635	0.9088960342979635	0.9024651661307609	0.9024651661307609	0	0	0.9099678456591639	0.9099678456591639	0.907824222936763	0.907824222936763	0.90032154340836	0.90032154340836	0.8370846730975349	0.8370846730975349	0.9088960342979635	0.9088960342979635	0	0	0	0	0	0	0	0	1.770632368703108	-0.1232583065380493	-0.1232583065380493	-0.1639871382636656	-0.1639871382636656	0.8863879957127545	0.8863879957127545	1.3440514469453375	1.3440514469453375	-0.1232583065380493	-0.1232583065380493	0	0.7245444801714899
MMRF_2718_1_BM	0	0	0	0	0	0	0	0	0	0	0.16291532690246516	0.16291532690246516	0	0	0	0	0	0	0	0	0	1.0246516613076098	0	0	0	0	0	0	0	0	0	0	0	-0.14255091103965703	-0.14255091103965703	0	0	0	-0.12218649517684887
MMRF_2719_1_BM	0.8788853161843515	0.8788853161843515	0	0	0	0	0	0	0	0	0.7695605573419078	-0.9110396570203644	0	0	0	0	0	0	0	0	0	0	0	0	-0.9067524115755626	0	0.84994640943194	0	0	-0.15219721329046085	-0.15219721329046085	0	0	-0.20471596998928188	-0.20471596998928188	0	0	0	-1.0032154340836013
MMRF_2721_1_BM	0	0	0	0	0	0	0	0	1.0589496248660235	1.0589496248660235	0	0	0	0	0	0	2.053590568060021	2.053590568060021	0	0	1.045016077170418	1.045016077170418	0	0	0	0	1.0364415862808145	0	0	0	0	0	0	1.8360128617363345	1.8360128617363345	0	0	1.0460878885316183	0
MMRF_2722_1_BM	0	1.8670953912111468	0	0	0	0	0	0	0	0	0	-1.0246516613076098	0.8692390139335477	0.8692390139335477	0	0	0	0	-0.984994640943194	0	0	0	0	0	-1.057877813504823	0	0	0	0	0	0	0	0	-0.16184351554126472	-0.16184351554126472	0	0	0	0
MMRF_2723_1_BM	0	0	0	0	1.0696677384780278	1.0696677384780278	0	0	1.0471596998928188	1.0471596998928188	0	0	1.0192926045016075	1.0192926045016075	-0.9957127545551983	0	2.0836012861736335	2.0836012861736335	0	0	0	0	0	0	-0.992497320471597	0	2.0042872454448015	0	0	0	0	0	0	0.8220793140407288	0.8220793140407288	0	0	1.020364415862808	0
MMRF_2727_1_BM	0	0	0	0	0.9839228295819935	0.9839228295819935	0	0	0.962486602357985	0.9410503751339764	0	0	0.9967845659163987	0.9967845659163987	-0.112540192926045	0	1.907824222936763	1.907824222936763	0	0	0	0	0	0	0	0	0.9839228295819935	0	0	0.9281886387995713	0.9281886387995713	0	0	0.8595927116827439	0.8595927116827439	-0.20257234726688103	-0.20257234726688103	1.0042872454448017	0
MMRF_2728_1_BM	0	0	0	0	0.9635584137191854	0.9635584137191854	0	0	0.9603429796355841	0.9603429796355841	0.9324758842443729	0.9324758842443729	0	0	0	0	0.9324758842443729	0.9324758842443729	0	0	0	0	0	0	0	0	0.9185423365487674	0	0	0	0	0	0	0.7963558413719185	0.7963558413719185	-0.01607717041800643	0.25294748124330113	0	0
MMRF_2729_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.17792068595927116	-0.17792068595927116	0	0	0	-0.165058949624866
MMRF_2730_1_BM	0	0.6173633440514469	0	0	0.6816720257234726	0.6816720257234726	0	0	0.7052518756698821	0.7052518756698821	0	0	0.24008574490889603	0.24008574490889603	-0.6816720257234726	0	0.7009646302250804	0.7009646302250804	0	0	0.6655948553054662	1.302250803858521	0	0	0	0	0.4812433011789925	-0.1082529474812433	-0.1082529474812433	-0.15648445873526257	-0.15648445873526257	0	0	0.3472668810289389	0.3472668810289389	0	0	0.645230439442658	-0.19935691318327972
MMRF_2731_1_BM	0	1.0160771704180063	0	0	1.2486602357984995	1.2486602357984995	1.2540192926045015	1.2540192926045015	2.3236870310825295	2.3236870310825295	1.0493033226152197	0	1.2368703108252945	1.2368703108252945	0.14040728831725616	0.14040728831725616	1.2743837084673098	1.2743837084673098	0	0	0	0	0	0	-0.8992497320471596	0.1339764201500536	1.1457663451232583	0	-0.9110396570203644	0	0	0.135048231511254	0.135048231511254	0.8595927116827439	0.8595927116827439	0	0	0.11146838156484458	0
MMRF_2732_1_BM	1.172561629153269	2.185423365487674	0	0	0	0	-0.915326902465166	-0.915326902465166	0	0	0	-0.9710610932475884	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.992497320471597	0	0	0	0	0	0	0	0.8831725616291531	0	0	0	0	0
MMRF_2733_1_BM	0	0	0	0	0.9946409431939979	0.9946409431939979	0	0	0	0	0	0	0	0	0	0	1.990353697749196	1.990353697749196	0	0	0.9732047159699893	1.9871382636655948	0	0	0	0	0.9796355841371919	0	0	0	0	0	0	0.8242229367631296	0.8242229367631296	0	0	0.9785637727759914	0
MMRF_2734_1_BM	0	0	0	0	1.0042872454448017	1.0042872454448017	0	0	1.0246516613076098	1.0246516613076098	0	0	0.9539121114683815	0.9539121114683815	-0.2765273311897106	0	2.0171489817792065	2.0171489817792065	0	0	1.0589496248660235	1.0589496248660235	0	0	0	0	0.9206859592711683	-0.14362272240085744	-0.14362272240085744	-0.2840300107181136	-0.1232583065380493	0	0	1.5391211146838155	1.5391211146838155	0	0	0	-0.16291532690246516
MMRF_2737_1_BM	0	0	0.1339764201500536	0.1339764201500536	1.260450160771704	1.260450160771704	0.17470525187566988	0.17470525187566988	1.285101822079314	1.285101822079314	0	0	0	0	0.17041800643086816	0.17041800643086816	2.539121114683816	2.539121114683816	0	0	1.215434083601286	1.215434083601286	0.1457663451232583	0.1457663451232583	0.16720257234726688	0	2.255091103965702	0	0	0	0	0	0	0.8542336548767417	0.8542336548767417	0	0	0.8863879957127545	-0.12861736334405144
MMRF_2738_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9967845659163987	0	0	0	0	0	0	0	0	0	0	0	-0.1639871382636656	-0.1639871382636656	0	0	0	-0.13933547695605572
MMRF_2739_1_BM	0	0	0	0	0	0	-0.9485530546623794	0	-0.13933547695605572	-0.13933547695605572	0	0	0	0	0	0	0	0	0	-0.892818863879957	-1.0171489817792068	-1.0171489817792068	0	-0.9635584137191854	-1.0846730975348338	-1.0610932475884243	0	0	0	0	0	0	0	0	0	0	0	0	0
MMRF_2740_1_BM	0	0.8360128617363344	0	0	1.0535905680600213	1.0535905680600213	0	0	1.065380493033226	1.065380493033226	0	0	1.0160771704180063	1.0160771704180063	0	0	0.9324758842443729	0.9324758842443729	0	0	0	0	0	0	-0.962486602357985	0	0.9882100750267953	0	0	0	0	1.0418006430868167	1.0418006430868167	0.757770632368703	0.23472668810289388	0	0	0	-0.14362272240085744
MMRF_2742_1_BM	0	0	0	0	1.045016077170418	1.045016077170418	0	0	0	0	1.0739549839228295	1.0739549839228295	1.0257234726688103	1.0257234726688103	-0.2872454448017149	0.20471596998928188	1.135048231511254	1.135048231511254	0	0	0.864951768488746	0.864951768488746	0	0	0	0	1.1521972132904608	0	0	0	0	1.0364415862808145	1.0364415862808145	0.8027867095391211	0.48767416934619506	0	0	0.25616291532690244	0
MMRF_2743_1_BM	0	0.19721329046087888	0	0	0	0	0	0	0.7406216505894961	0.7406216505894961	0.6773847802786709	0.6773847802786709	0	0	0	0	1.4244372990353698	1.307609860664523	0	0	0.6859592711682744	0.6859592711682744	0	0	-0.8531618435155413	0	0.6634512325830654	-0.14362272240085744	-0.14362272240085744	-0.16934619506966772	-0.16934619506966772	0	0	-0.24222936763129688	-0.24222936763129688	-0.13719185423365488	-0.13719185423365488	0	-0.9464094319399785
MMRF_2745_1_BM	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18542336548767416	-0.9732047159699893	-0.9732047159699893	0	0	0	0	-0.1757770632368703	-0.1757770632368703	0	0	-0.9592711682743836	-0.9796355841371919	0	-0.16077170418006428	-0.16077170418006428	-0.18971061093247588	-0.18971061093247588	0	0	-0.21543408360128619	-0.21543408360128619	-0.12540192926045016	-0.12540192926045016	0	-0.20257234726688103
